fold_id,t_end,mse,mae,skill_vs_naive,mode,run_type
116,2354,27.1175594329834,2.108630895614624,-0.0018141634543937801,S5_dynp14_latent16,manual
117,2368,32.869049072265625,2.0059523582458496,0.01783091747130805,S5_dynp14_latent16,manual
118,2382,29.358631134033203,1.983630895614624,0.02375176707563187,S5_dynp14_latent16,manual
119,2396,51.26785659790039,2.4375,-0.009878345509753084,S5_dynp14_latent16,manual
120,2410,61.36458206176758,2.9627976417541504,-0.023809502594662302,S5_dynp14_latent16,manual
121,2424,42.51785659790039,2.425595283508301,-0.022876181683526786,S5_dynp14_latent16,manual
122,2438,32.23958206176758,2.1026785373687744,-0.0218375516077709,S5_dynp14_latent16,manual
123,2452,71.27381134033203,2.550595283508301,0.010454103220154831,S5_dynp14_latent16,manual
124,2466,37.900299072265625,2.206845283508301,-0.014822547399343522,S5_dynp14_latent16,manual
125,2480,41.7351188659668,2.386904716491699,-0.0009993880886627338,S5_dynp14_latent16,manual
126,2494,43.72768020629883,2.3645832538604736,0.007565238395786045,S5_dynp14_latent16,manual
127,2508,41.49702453613281,2.404761791229248,-0.013115407859149109,S5_dynp14_latent16,manual
128,2522,43.4836311340332,2.5044643878936768,-0.003537347674176239,S5_dynp14_latent16,manual
129,2536,33.0163688659668,2.3675594329833984,0.00897800777974167,S5_dynp14_latent16,manual
