fold_id,t_end,mse,mae,skill_vs_naive,mode,target_granularity,aux_source,lag_window,mollified,run_type
116,2354,27.532737731933594,1.985119104385376,-0.017152250986758766,S3_y_small_lag_lr_low,drug,y_small_history,1..14,False,manual
117,2368,33.95535659790039,1.9047619104385376,-0.014629336047160102,S3_y_small_lag_lr_low,drug,y_small_history,1..14,False,manual
118,2382,29.206844329833984,1.7931547164916992,0.0287990595976918,S3_y_small_lag_lr_low,drug,y_small_history,1..14,False,manual
119,2396,50.18303680419922,2.3050594329833984,0.011490521674057286,S3_y_small_lag_lr_low,drug,y_small_history,1..14,False,manual
120,2410,59.19791793823242,2.8050594329833984,0.012339221051388183,S3_y_small_lag_lr_low,drug,y_small_history,1..14,False,manual
121,2424,41.787200927734375,2.293154716491699,-0.005298383980955501,S3_y_small_lag_lr_low,drug,y_small_history,1..14,False,manual
122,2438,31.98214340209961,1.952380895614624,-0.013678001363592651,S3_y_small_lag_lr_low,drug,y_small_history,1..14,False,manual
123,2452,70.70387268066406,2.4002976417541504,0.018366974041635675,S3_y_small_lag_lr_low,drug,y_small_history,1..14,False,manual
124,2466,36.623512268066406,2.0401785373687744,0.019364835519528723,S3_y_small_lag_lr_low,drug,y_small_history,1..14,False,manual
125,2480,42.44493865966797,2.153273820877075,-0.018024119261226934,S3_y_small_lag_lr_low,drug,y_small_history,1..14,False,manual
126,2494,11572.44921875,42.306549072265625,-261.64601340394603,S3_y_small_lag_lr_low,drug,y_small_history,1..14,False,manual
127,2508,41.88541793823242,2.1622023582458496,-0.022597710370629853,S3_y_small_lag_lr_low,drug,y_small_history,1..14,False,manual
128,2522,43.2976188659668,2.2083332538604736,0.000755538022393698,S3_y_small_lag_lr_low,drug,y_small_history,1..14,False,manual
129,2536,33.71428680419922,2.080357074737549,-0.011970753374496157,S3_y_small_lag_lr_low,drug,y_small_history,1..14,False,manual
