target_idx,target,bucket,nonzero_rate,mean_y_true,total_y_true,n_valid_seeds,positive_seed_count,negative_seed_count,mean_skill,median_skill,std_skill,mean_mse,mean_naive_mse,mean_delta_mse,mean_mae,mean_observed,max_observed,beats_naive
144,J01XB01,sparse,0.030800821355236138,0.030800821355236138,45.0,5,0,0,0.0,0.0,0.0,0.0027472527472527475,0.0027472527472527475,0.0,0.0027472527472527475,0.0027472527472527475,1.0,False
70,C01DA02,sparse,0.01163586584531143,0.01163586584531143,17.0,5,0,0,0.0,0.0,0.0,0.01098901098901099,0.01098901098901099,0.0,0.01098901098901099,0.01098901098901099,1.0,False
133,J01DE01,ultra,0.0034223134839151265,0.0034223134839151265,5.0,5,0,0,0.0,0.0,0.0,0.006868131868131869,0.006868131868131869,0.0,0.006868131868131869,0.006868131868131869,1.0,False
100,D06BB03,ultra,0.002053388090349076,0.002053388090349076,3.0,5,0,0,0.0,0.0,0.0,0.004120879120879121,0.004120879120879121,0.0,0.004120879120879121,0.004120879120879121,1.0,False
101,D07AB08,sparse,0.04243668720054757,0.04996577686516085,73.0,5,0,0,0.0,0.0,0.0,0.1098901098901099,0.1098901098901099,0.0,0.07417582417582418,0.05494505494505495,3.0,False
99,D06AX07,sparse,0.0485968514715948,0.0485968514715948,71.0,5,0,0,0.0,0.0,0.0,0.11126373626373627,0.11126373626373627,0.0,0.11126373626373627,0.0673076923076923,1.0,False
106,G01AF02,sparse,0.13483915126625598,0.14989733059548255,219.0,5,0,0,0.0,0.0,0.0,0.19642857142857142,0.19642857142857142,0.0,0.1771978021978022,0.13598901098901098,2.0,False
105,D07CC01,sparse,0.20191649555099248,0.24435318275154005,357.0,5,0,0,0.0,0.0,0.0,0.2651098901098901,0.2651098901098901,0.0,0.23214285714285715,0.4299450549450549,3.0,False
103,D07AC18,sparse,0.01642710472279261,0.01779603011635866,26.0,5,0,0,0.0,0.0,0.0,0.004120879120879121,0.004120879120879121,0.0,0.004120879120879121,0.004120879120879121,1.0,False
59,B05CX,sparse,0.0485968514715948,0.05475701574264202,80.0,5,0,0,0.0,0.0,0.0,0.0013736263736263737,0.0013736263736263737,0.0,0.0013736263736263737,0.0013736263736263737,1.0,False
122,J01AA02,sparse,0.03627652292950034,0.03696098562628337,54.0,5,0,0,0.0,0.0,0.0,0.005494505494505495,0.005494505494505495,0.0,0.005494505494505495,0.057692307692307696,1.0,False
158,M01AB05,sparse,0.01026694045174538,0.01026694045174538,15.0,5,0,0,0.0,0.0,0.0,0.004120879120879121,0.004120879120879121,0.0,0.004120879120879121,0.004120879120879121,1.0,False
104,D07AD01,sparse,0.02943189596167009,0.03148528405201916,46.0,5,0,0,0.0,0.0,0.0,0.061813186813186816,0.061813186813186816,0.0,0.050824175824175824,0.050824175824175824,3.0,False
21,A07AA11,sparse,0.09650924024640657,0.09924709103353867,145.0,5,0,0,0.0,0.0,0.0,0.030219780219780217,0.030219780219780217,0.0,0.030219780219780217,0.17857142857142858,2.0,False
223,R01BA02,sparse,0.460643394934976,0.9780971937029432,1429.0,5,0,0,0.0,0.0,0.0,0.7802197802197802,0.7802197802197802,0.0,0.41483516483516486,0.42857142857142855,6.0,False
