seed,target_idx,target,bucket,nonzero_rate,mean_y_true,total_y_true,n_rows,mse,naive_mse,mae,mean_observed,max_observed,skill,delta_mse
42,32,M03AC09,ultra,0.004692999608916699,0.023464998044583497,60.0,1820,0.0,0.0,0.0,0.0,0.0,,0.0
42,33,N01AH01,sparse,0.005475166210402816,0.02072741493938209,53.0,1820,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,1.0,0.0,0.0
42,34,N01AH06,sparse,0.014470082127493155,0.019554165037152915,50.0,1820,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,1.0,0.0,0.0
42,35,N01AX07,sparse,0.01994524833789597,0.02033633163863903,52.0,1820,0.054945054945054944,0.07692307692307693,0.05384615384615385,0.02857142857142857,2.0,0.2857142857142858,-0.021978021978021983
42,36,N01AX10,sparse,0.05240516229956981,0.07352366053969496,188.0,1820,0.07983653846153847,0.07967032967032966,0.07777472527472529,0.0543956043956044,2.0,-0.002086206896551923,0.00016620879120880783
42,37,N01BB02,sparse,0.032068830660930775,0.04732107938991005,121.0,1820,0.06318681318681318,0.06318681318681318,0.06318681318681318,0.03461538461538462,1.0,0.0,0.0
42,38,N01BB52,dense,0.7059053578412202,3.501759874853344,8954.0,1820,14.161701923076924,17.23076923076923,2.697664835164835,3.778021978021978,26.0,0.17811551339285703,-3.069067307692306
42,39,N02AB02,ultra,0.004301916308173641,0.009385999217833398,24.0,1820,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,1.0,0.0,0.0
42,40,N02AX02,dense,0.7446226046147829,5.60735236605397,14338.0,1820,17.91616620879121,20.92032967032967,2.885686813186813,3.25989010989011,31.0,0.14360019697964543,-3.004163461538461
42,41,N05BA01,sparse,0.16699256941728588,0.20766523269456394,531.0,1820,0.7401950549450549,0.7313186813186813,0.48500000000000004,0.28186813186813187,3.0,-0.01213749060856495,0.008876373626373613
42,42,N05CD08,sparse,0.05318732890105592,0.07352366053969496,188.0,1820,0.10375549450549451,0.1021978021978022,0.10126373626373628,0.056043956043956046,3.0,-0.015241935483871094,0.0015576923076923155
42,43,N07AA01,ultra,0.004692999608916699,0.023464998044583497,60.0,1820,0.0,0.0,0.0,0.0,0.0,,0.0
42,44,R03CA02,ultra,0.002737583105201408,0.002737583105201408,7.0,1820,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,1.0,0.0,0.0
42,45,R05CB06,sparse,0.05279624560031287,0.06570199452483379,168.0,1820,0.32791483516483516,0.3263736263736264,0.2115934065934066,0.056043956043956046,4.0,-0.004722222222222294,0.0015412087912087813
42,46,R06AB04,sparse,0.4743840438013297,1.5420414548298789,3943.0,1820,3.73409478021978,5.05989010989011,1.3252472527472527,1.415934065934066,12.0,0.2620205776957324,-1.3257953296703295
42,47,V03AB25,ultra,0.0007821666014861165,0.0007821666014861165,2.0,1820,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,1.0,0.0,0.0
123,0,A02BA01,sparse,0.059053578412201796,0.07195932733672272,184.0,1820,0.33681318681318684,0.33681318681318684,0.22252747252747251,0.06208791208791209,4.0,0.0,0.0
123,1,A03AB02,sparse,0.03637074696910442,0.05631599530700039,144.0,1820,0.06176098901098901,0.06153846153846154,0.06203296703296703,0.03296703296703297,1.0,-0.0036160714285713436,0.00022252747252746868
123,2,A03FA01,sparse,0.2334767305436058,0.3038717246773563,777.0,1820,0.7010576923076923,0.6362637362637362,0.4515384615384615,0.25274725274725274,3.0,-0.10183506044905011,0.0647939560439561
123,3,A04AA01,sparse,0.009777082518576457,0.02972233085647243,76.0,1820,0.006266483516483516,0.006043956043956044,0.00543956043956044,0.004945054945054945,2.0,-0.03681818181818186,0.00022252747252747215
123,4,A10AB05,ultra,0.00039108330074305825,0.00039108330074305825,1.0,1820,0.0,0.0,0.0,0.0,0.0,,0.0
123,5,A10AE04,ultra,0.0007821666014861165,0.0007821666014861165,2.0,1820,0.0,0.0,0.0,0.0,0.0,,0.0
123,6,A11EA,sparse,0.09112240907313257,0.13805240516229958,353.0,1820,0.4379684065934066,0.5653846153846154,0.2760714285714286,0.19065934065934065,5.0,0.22536200194363465,-0.1274162087912088
123,7,B02AA02,sparse,0.02698474775127102,0.032850997262416894,84.0,1820,0.1087912087912088,0.11208791208791209,0.08131868131868132,0.041758241758241756,3.0,0.02941176470588236,-0.003296703296703299
123,8,B05BA03,ultra,0.00039108330074305825,0.00039108330074305825,1.0,1820,0.0005494505494505495,0.0005494505494505495,0.0005494505494505495,0.0005494505494505495,1.0,0.0,0.0
123,9,B05BB01,sparse,0.3343762221353148,0.7328901055924912,1874.0,1820,4.210903846153847,4.05,1.1601648351648353,0.6796703296703297,11.0,-0.03972934472934497,0.16090384615384679
123,10,B05BB02,sparse,0.6589753617520532,4.832225263981228,12356.0,1820,36.233814560439555,42.40659340659341,4.3956318681318685,4.841758241758241,22.0,0.14556177118424485,-6.172778846153854
123,11,B05XA03,sparse,0.1638639030113414,0.2229174814235432,570.0,1820,0.5827321428571428,0.5082417582417582,0.40365384615384614,0.22362637362637364,3.0,-0.14656486486486475,0.0744903846153846
